1;-77;1113;2.4;46.2119235;6.1333538
1;-91;2184;8.32;46.2119235;6.1333538
1;-96;3259;12.95;46.2119235;6.1333538
1;-96;4360;12.95;46.2119235;6.1333538
1;-96;5454;12.95;46.2118889;6.1332252
1;-95;6515;11.87;46.2118889;6.1332252
1;-83;7602;4.32;46.2118889;6.1332252
1;-93;8659;10.23;46.2118889;6.1332252
1;-91;9732;8.32;46.2118985;6.1332858
1;-88;10802;6.49;46.2118985;6.1332858
1;-90;11851;7.6;46.2118985;6.1332858
1;-100;12895;16.99;46.2118985;6.1332858
1;-90;14246;7.6;46.2119335;6.1332321
1;-90;15021;7.6;46.2119335;6.1332321
1;-93;16042;10.23;46.2119335;6.1332321
1;-86;17109;5.6;46.2119335;6.1332321
1;-86;18164;5.6;46.2119335;6.1332321
1;-87;19278;5.99;46.2119829;6.1330902
1;-81;20319;3.45;46.2119829;6.1330902
1;-83;21431;4.32;46.2119829;6.1330902
1;-85;22459;5.1;46.2119785;6.1329359
1;-83;23501;4.32;46.2119785;6.1329359
1;-83;24589;4.32;46.2119785;6.1329359
1;-91;25682;8.32;46.2119785;6.1329359
1;-92;26662;9.48;46.2119993;6.1329317
1;-81;27767;3.45;46.2119993;6.1329317
1;-90;28843;7.6;46.2119993;6.1329317
1;-92;30024;9.48;46.2119993;6.1329317
1;-90;31052;7.6;46.2124154;6.1323024
1;-79;32104;3.02;46.2124154;6.1323024
1;-84;33136;4.63;46.2124154;6.1323024
1;-84;34229;4.63;46.2124154;6.1323024
1;-84;35259;4.63;46.2124154;6.1323024
1;-84;36369;4.63;46.2129615;6.1320119
1;-85;37413;5.1;46.2129615;6.1320119
1;-93;38504;10.23;46.2129615;6.1320119
1;-82;39553;3.97;46.2129615;6.1320119
1;-82;40582;3.97;46.2125134;6.1320402
1;-81;41655;3.45;46.2125134;6.1320402
1;-86;42742;5.6;46.2125134;6.1320402
1;-87;43810;5.99;46.2125134;6.1320402
1;-88;44878;6.49;46.2125134;6.1320402
1;-88;45982;6.49;46.2128281;6.1308146
1;-88;47066;6.49;46.2128281;6.1308146
1;-85;48123;5.1;46.2128281;6.1308146
1;-86;49185;5.6;46.2128281;6.1308146
1;-100;50262;16.99;46.2132184;6.1305746
1;-95;51345;11.87;46.2132184;6.1305746
1;-80;52410;3.12;46.2132184;6.1305746
1;-89;53461;7.41;46.2132184;6.1305746
1;-93;54574;10.23;46.2132184;6.1305746
1;-79;55665;3.02;46.2133387;6.1304397
1;-85;56735;5.1;46.2133387;6.1304397
1;-91;57813;8.32;46.2133387;6.1304397
1;-89;58878;7.41;46.2133065;6.130439
1;-92;59955;9.48;46.2133065;6.130439
1;-84;61001;4.63;46.2133065;6.130439
1;-91;62077;8.32;46.2133065;6.130439
1;-85;63101;5.1;46.2133255;6.1304135
1;-85;64170;5.1;46.2133255;6.1304135
1;-85;65292;5.1;46.2133255;6.1304135
1;-91;66334;8.32;46.2133255;6.1304135
1;-88;67622;6.49;46.2133713;6.1304259
1;-83;68658;4.32;46.2133713;6.1304259
1;-82;69719;3.97;46.2133713;6.1304259
1;-84;70805;4.63;46.2133713;6.1304259
1;-83;71825;4.32;46.2133419;6.1304141
1;-90;72876;7.6;46.2133419;6.1304141
1;-92;73948;9.48;46.2133419;6.1304141
1;-89;75004;7.41;46.2133419;6.1304141
1;-83;76035;4.32;46.2132908;6.1304484
1;-80;77097;3.12;46.2132908;6.1304484
1;-82;78197;3.97;46.2132908;6.1304484
1;-88;79236;6.49;46.2132908;6.1304484
1;-91;80282;8.32;46.2133428;6.1304142
1;-84;81372;4.63;46.2133428;6.1304142
1;-92;82411;9.48;46.2133428;6.1304142
1;-81;83485;3.45;46.2133428;6.1304142
1;-82;84494;3.97;46.2133366;6.1304227
1;-82;85553;3.97;46.2133366;6.1304227
1;-91;86651;8.32;46.2133366;6.1304227
1;-79;87706;3.02;46.2133366;6.1304227
1;-93;88757;10.23;46.213308;6.1304367
1;-82;89805;3.97;46.213308;6.1304367
1;-78;90853;2.62;46.213308;6.1304367
1;-90;91902;7.6;46.213308;6.1304367
1;-93;92947;10.23;46.2133115;6.1303804
1;-93;94018;10.23;46.2133115;6.1303804
1;-92;95083;9.48;46.2133115;6.1303804
1;-81;96126;3.45;46.2133115;6.1303804
1;-82;97154;3.97;46.2132997;6.1303863
1;-83;98249;4.32;46.2132997;6.1303863
1;-93;99305;10.23;46.2132997;6.1303863
1;-91;100356;8.32;46.2132997;6.1303863
1;-94;101435;10.88;46.2133196;6.1304387
1;-86;102524;5.6;46.2133196;6.1304387
1;-85;103535;5.1;46.2133196;6.1304387
1;-82;104621;3.97;46.2133196;6.1304387
1;-85;105699;5.1;46.2133466;6.1304059
1;-82;106754;3.97;46.2133466;6.1304059
1;-92;107861;9.48;46.2133466;6.1304059
1;-75;108953;2.0;46.2133466;6.1304059
1;-83;109979;4.32;46.2133466;6.1304059
1;-81;111259;3.45;46.2133394;6.1304349
1;-76;112355;2.22;46.2133394;6.1304349
1;-75;113414;2.0;46.2133394;6.1304349
1;-85;114445;5.1;46.2133245;6.1304471
1;-82;115503;3.97;46.2133245;6.1304471
1;-91;116576;8.32;46.2133245;6.1304471
1;-83;117654;4.32;46.2133245;6.1304471
1;-89;118681;7.41;46.2132805;6.1304163
1;-89;119745;7.41;46.2132805;6.1304163
1;-80;120781;3.12;46.2132805;6.1304163
1;-79;121854;3.02;46.2132805;6.1304163
1;-92;122928;9.48;46.2132907;6.1303878
1;-92;123984;9.48;46.2132907;6.1303878
1;-90;125070;7.6;46.2132907;6.1303878
1;-84;126125;4.63;46.2132907;6.1303878
1;-78;127166;2.62;46.213364;6.1304047
1;-79;128223;3.02;46.213364;6.1304047
1;-83;129274;4.32;46.213364;6.1304047
1;-81;130384;3.45;46.213364;6.1304047
1;-90;131399;7.6;46.2133569;6.1304139
1;-90;132494;7.6;46.2133569;6.1304139
1;-90;133559;7.6;46.2133569;6.1304139
1;-88;134578;6.49;46.2133569;6.1304139
1;-78;135605;2.62;46.2133615;6.1302567
1;-85;136640;5.1;46.2133615;6.1302567
1;-82;137740;3.97;46.2133615;6.1302567
1;-84;138788;4.63;46.2133615;6.1302567
1;-87;139829;5.99;46.2133615;6.1302567
1;-87;140855;5.99;46.2134222;6.1300956
1;-92;141916;9.48;46.2134222;6.1300956
1;-88;142966;6.49;46.2134222;6.1300956
1;-88;143999;6.49;46.2134222;6.1300956
1;-87;145057;5.99;46.2133891;6.1301274
1;-83;146115;4.32;46.2133891;6.1301274
1;-84;147163;4.63;46.2133891;6.1301274
1;-91;148222;8.32;46.2133891;6.1301274
1;-83;149298;4.32;46.2133739;6.1302484
1;-84;150365;4.63;46.2133739;6.1302484
1;-93;151444;10.23;46.2133739;6.1302484
1;-89;152812;7.41;46.2133739;6.1302484
1;-93;153556;10.23;46.2133852;6.1302326
1;-90;154612;7.6;46.2133852;6.1302326
1;-97;155702;13.74;46.2133852;6.1302326
1;-94;156742;10.88;46.2133852;6.1302326
1;-92;157840;9.48;46.2133927;6.1301802
1;-84;158907;4.63;46.2133927;6.1301802
1;-93;159958;10.23;46.2133927;6.1301802
1;-80;161014;3.12;46.2133927;6.1301802
1;-83;162110;4.32;46.2134025;6.1300686
1;-79;163173;3.02;46.2134025;6.1300686
1;-78;164223;2.62;46.2134025;6.1300686
1;-80;165300;3.12;46.2134025;6.1300686
1;-92;166315;9.48;46.2134025;6.1300686
1;-83;167369;4.32;46.2134082;6.1299829
1;-79;168417;3.02;46.2134082;6.1299829
1;-77;169551;2.4;46.2134082;6.1299829
1;-78;170654;2.62;46.2134082;6.1299829
1;-90;171682;7.6;46.2133922;6.1300173
1;-94;172755;10.88;46.2133922;6.1300173
1;-84;173832;4.63;46.2133922;6.1300173
1;-98;174894;14.76;46.2133922;6.1300173
1;-91;175934;8.32;46.2133792;6.1300535
1;-91;177017;8.32;46.2133792;6.1300535
1;-86;178062;5.6;46.2133792;6.1300535
1;-80;179109;3.12;46.2133792;6.1300535
1;-80;180153;3.12;46.2134029;6.1300422
1;-88;181221;6.49;46.2134029;6.1300422
1;-96;182297;12.95;46.2134029;6.1300422
1;-94;183327;10.88;46.2134029;6.1300422
1;-84;184372;4.63;46.2134353;6.1299737
1;-86;185455;5.6;46.2134353;6.1299737
1;-93;186515;10.23;46.2134353;6.1299737
1;-93;187593;10.23;46.2134353;6.1299737
1;-97;188630;13.74;46.2134353;6.1299737
1;-97;189704;13.74;46.2134382;6.1299975
1;-98;190748;14.76;46.2134382;6.1299975
1;-89;191815;7.41;46.2134382;6.1299975
1;-90;192908;7.6;46.2134266;6.1300019
1;-90;193922;7.6;46.2134266;6.1300019
1;-92;195017;9.48;46.2134266;6.1300019
1;-76;196104;2.22;46.2134266;6.1300019
1;-79;197159;3.02;46.2134699;6.1299431
1;-90;198221;7.6;46.2134699;6.1299431
1;-89;199295;7.41;46.2134699;6.1299431
1;-87;200340;5.99;46.2134699;6.1299431
1;-79;201374;3.02;46.2134699;6.1299431
1;-84;202481;4.63;46.2141639;6.1297923
1;-82;203557;3.97;46.2141639;6.1297923
1;-87;204649;5.99;46.2141639;6.1297923
1;-93;205782;10.23;46.2141639;6.1297923
1;-91;206866;8.32;46.2142001;6.1298059
1;-94;207895;10.88;46.2142001;6.1298059
1;-88;208952;6.49;46.2142001;6.1298059
1;-86;209989;5.6;46.2142001;6.1298059
1;-93;211377;10.23;46.2142229;6.1297527
1;-82;212426;3.97;46.2142229;6.1297527
1;-89;213554;7.41;46.2142229;6.1297527
1;-99;214618;16.72;46.2142229;6.1297527
